Week,AAPL,ABT,ACN,ADBE,AMGN,AMZN,BAC,BMY,CMCSA,COST,CSCO,CVX,DIS,GE,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,MA,MCD,MDT,META,MMM,MRK,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,SBUX,T,TMUS,TSLA,TXN,UNH,UPS,V,VZ,WMT,XOM,Rf
9/13/2021,-0.013172823,-0.016792084,0.002249758,-0.05152525,-0.01062756,-0.020709581,0.030655087,-0.009799184,-0.019378805,-0.022727639,-0.011163484,0.028154573,-0.038671304,0.015985768,-0.016670097,-0.001427118,0.000227608,0.002199012,-0.014590588,-0.002178949,0.019545694,-0.016299027,-0.008655755,0.022407781,0.006455333,-0.002138635,-0.072642469,-0.006186325,0.024102639,-0.018544194,-0.032499853,0.011526018,0.012563382,0.010790528,0.024871027,-0.009192613,-0.006296371,0.00055519,-0.032442468,-0.004621853,-0.014855139,0.015747343,-0.00442543,0.009399353,-0.017699423,-0.032025845,0.0177417,-0.00018372,-0.015583062,0.022572562,5.77E-06
9/20/2021,-0.036300665,-0.057222781,-0.067288779,-0.087375648,-0.011160272,-0.03833726,0.018229894,-0.024080596,-0.004272676,-0.00757549,-0.039866034,0.013891652,-0.04017016,0.000679805,-0.053393314,-0.022774058,-0.033773441,0.016090013,-0.013881178,-0.020381092,0.015572662,-0.029052616,-0.05474129,-0.018047438,-0.01499292,-0.035780769,-0.018990659,-0.03365817,0.028199792,-0.058886161,-0.033837909,0.028790104,-0.089923672,-0.078551985,-0.02560943,-0.024135479,-0.026702928,-0.030446004,-0.036815907,-0.033555236,-0.006619997,-0.02428578,0.028979409,-0.03251603,-0.042374303,-0.025108268,-0.024352776,-0.007533798,-0.023744438,0.030483402,4.81E-06
9/27/2021,0.012650101,-0.001862361,0.019786544,0.005627825,-0.016599996,0.005293737,0.039340237,0.005423042,0.026282846,0.007833739,0.010839684,0.041695338,0.050481741,0.024867105,0.041510901,0.028087801,0.028688598,0.020729822,0.016891924,-0.000990528,0.039098444,0.026872667,0.019701447,0.017918855,0.029903221,0.011806971,-0.029965549,0.013567354,0.090933207,0.045863887,0.030565394,0.035242566,0.045582952,0.017329791,0.059451359,0.039758172,-0.006277805,0.018026137,-0.008838427,0.017224194,0.002961794,-0.035848459,0.023379073,0.016127937,0.035726943,-0.002745633,0.035016772,-0.002036723,-0.001004494,0.031281946,5.38E-06
10/4/2021,0.003280271,-0.002883608,0.039203022,0.049312537,-0.011189739,-0.000778272,0.021532092,-0.022199527,-0.055247936,-0.004880287,0.018283172,0.029617711,-0.018569617,-0.0262535,0.01383353,0.019467436,0.001007556,0.011141885,-0.005167944,-0.007623556,-0.033129425,0.013548633,0.032123328,-0.025132568,-0.015181886,-0.016005702,-0.002095827,0.014173208,-0.044056609,0.026793502,0.006673406,0.003086195,0.034836924,0.031838427,0.032174231,0.018351278,-0.025035098,0.012155822,0.006414337,-0.003030005,-0.029805326,-0.031823307,0.031136188,-0.014438466,0.038695397,0.054074877,-0.023292106,-0.02529497,0.004524552,0.022090351,7.69E-06
10/11/2021,0.039788245,0.067728674,0.026871715,0.051274815,0.010687796,0.040956328,0.039050449,0.001906273,0.00074093,0.058958002,0.000718844,0.026927682,-0.017602162,0.003990824,0.005207298,0.059788142,0.027128421,-0.105028392,0.038961008,0.020548063,0.036887505,-0.004761118,0.008226286,0.033751352,-0.012880997,-0.025240396,0.040635413,0.009982147,0.036256773,0.026457389,0.028848575,0.030545891,0.032073269,0.043502391,0.014221288,-0.000502343,0.028557909,-0.032766546,0.034121088,0.022972891,0.005464964,-0.020208022,0.092482108,0.045716679,0.052145924,0.04189716,0.022470844,0.028312888,0.049617498,0.011129003,7.69E-06
10/18/2021,0.020671938,0.021271231,0.026503564,0.000970871,-0.008708589,0.003365364,0.020286144,-0.011762589,-0.039422576,0.027869218,0.009876199,0.01235016,-0.009688438,0.020455638,0.02793075,0.019060915,-0.026901925,-0.019403089,-0.141428628,-0.003365787,0.005074004,0.031094723,0.02136145,-0.065073823,0.01698446,-0.003123756,-0.073007892,-0.012354478,0.06628089,0.043731462,0.031141829,0.031982999,0.014058602,0.099109779,-0.000726741,0.015328575,0.007466001,0.030391797,0.004810165,-0.010835369,-0.008152672,-0.006931964,0.204742739,-0.066670114,0.029754788,0.072503121,-0.088603025,-0.011050854,0.011170929,0.025841322,9.62E-06
10/25/2021,-0.010552693,0.010805724,0.029412019,0.054436219,0.037457016,0.008829065,-0.009418089,0.037108388,0.015992161,0.052849242,0.01564729,0.003447556,0.003536084,-0.000474782,0.016582312,0.001641404,0.018354102,0.004522431,0.046381123,0.01074616,-0.012151111,0.009992872,0.042583725,0.007206402,0.032423629,-0.004782775,0.05973109,0.00411401,0.04610042,0.037274482,-0.019208599,-0.008382113,0.066764009,0.19485983,-0.006235362,0.016644177,0.015516268,0.018503196,0.167701294,-0.009187131,-0.029354192,0.056963225,0.141935299,0.017246057,0.002898318,-0.01486686,-0.005051497,-0.017992327,0.019063685,0.001555006,9.23E-06
11/1/2021,-0.020468857,-0.014253378,-0.001608726,-0.045855141,-0.015679382,-0.001294254,0.003380567,-0.001012812,0.017637106,-0.006671362,-0.006302799,0.005726606,-0.047979845,0.017013426,-0.016868284,-0.012224963,-0.006652031,-0.004799337,0.011357426,-0.009356162,-0.004040674,0.002473596,0.01254913,0.056375266,-0.01301989,-0.009196962,-0.024147753,-0.002214234,-0.072012269,-0.011918877,0.007196741,-0.016187922,-0.048278987,0.019764502,-0.016626529,-0.009859515,0.154400987,0.007431668,0.053231835,-0.006419509,0.004838878,-0.034080753,-0.135294472,-0.007055541,0.001379328,0.012196371,0.007855073,0.011571858,-0.018376606,-0.001552592,6.73E-06
11/8/2021,0.069185103,0.003064674,0.01247914,0.043207923,-0.035639933,0.064380094,-0.024636719,-0.002533951,-0.016399491,0.033562339,-0.055144291,0.002539955,-0.040281214,-0.059159023,0.027935131,0.103963171,0.002912992,-0.017072036,-0.016821667,-0.004047639,-0.027205802,-0.023440415,-0.013883233,-0.017271572,0.013271485,-0.015972557,0.033410708,-0.007990968,-0.011545217,0.026592192,0.026121861,0.037166583,0.026232504,0.042283668,0.006593093,0.004486829,0.02451174,0.004918089,0.133195224,0.017469673,-0.021268096,-0.012577115,0.030907087,0.025821774,-0.017315769,-0.027286778,-0.031993422,-0.023069634,-0.035959566,0.002408343,7.69E-06
11/15/2021,0.025780594,-0.020134847,-0.022681777,-0.003934682,0.008148559,-0.031290084,0.028281308,-0.037771203,-0.017051795,0.038460706,0.035614347,0.035775151,-0.027252934,0.015496167,-0.024816686,0.015424305,-0.038468583,0.000599964,0.001610192,-0.013300291,0.02398042,0.000360982,-0.011329139,-0.02360563,0.01432054,-0.027449709,0.006997518,0.001709025,-0.009271278,-0.008034061,-0.004452351,-0.034793761,0.003968648,0.031538997,-0.011409261,0.001958434,-0.010114719,0.010467367,-0.030109338,0.009477434,0.003280125,-0.021371244,0.017895279,0.000671924,0.001535188,0.004819955,-0.000393348,0.008196406,0.023610049,-0.00204376,8.65E-06
11/22/2021,0.011238556,0.026465358,0.008085661,0.005326786,-0.013727512,-0.039953506,-0.057526713,-0.024643567,-0.007324772,-0.044057971,0.010983119,-0.017492989,-0.027355612,-0.068472982,-0.021584928,-0.010531132,-0.038688107,0.001456226,-0.005224938,-0.01323682,-0.034439397,-0.042576168,-0.009931242,-0.058235403,-0.032320697,-0.06256562,-0.089925437,-0.041490344,-0.101968964,-0.024917957,0.020668826,-0.063528245,-0.011800441,-0.016771676,-0.038363156,-0.019054724,0.042248079,-0.009417276,-0.020364182,-0.02237434,-0.058030038,-0.035988755,-0.028136223,-0.000103406,-0.009196573,-0.036371511,-0.024403603,-0.018002106,-0.075542595,-0.034656586,9.62E-06
11/29/2021,0.065950453,0.032326005,0.016835628,-0.058507468,0.056668277,0.013399871,-0.004140409,0.038440744,-0.071650543,-0.002245243,0.024933137,0.026055317,0.038994637,0.027302108,0.03268255,0.012926774,0.009803886,0.057057193,0.019797883,0.056082577,-0.004652423,0.041745383,0.028486698,0.075952786,0.060266836,0.051547617,0.062598629,0.033360805,-0.013939782,0.010956326,0.014556489,-0.008873053,-0.011176462,-0.050808259,-0.013556831,0.042422029,-0.018099677,0.041151671,0.033435072,0.035271839,-0.00477241,0.0328922,-0.074497473,-0.000929773,0.061207914,0.033216704,0.06606504,-0.011235836,0.02236661,0.02170363,8.27E-06
12/6/2021,-0.013176006,0.026861512,0.078475957,-0.105095056,0.047090514,-0.030429882,0.011463305,0.08046566,0.021543761,0.053973385,0.047958309,-0.012696801,-0.027396446,-0.054175474,-0.021630577,-0.02871088,0.017524386,0.019098662,0.00693365,0.042857033,-0.000311372,0.069084876,0.023756464,0.024381632,0.012236049,-0.093963453,0.015402197,0.01347005,0.041861477,-0.024617251,0.025803372,-0.032635029,-0.030264969,-0.068973416,0.16278007,0.033130759,0.176075222,0.050808912,-0.022550263,-0.015257721,0.033565805,0.05781222,-0.076588996,-0.026680376,0.044678919,0.006923557,0.014096971,0.051634697,0.039112868,-0.019805085,1.02E-05
12/13/2021,0.023336668,0.022558518,0.006765015,0.006235701,0.005436235,0.013012859,-0.01288897,-0.001929978,0.024365294,-0.004089517,0.032664618,-0.001972013,0.032806876,0.015886787,0.017110347,-0.006157234,-0.020943824,0.037322415,0.009443137,-0.027512672,-0.019637542,-0.007331473,-0.002470402,0.021704434,0.00150644,0.006750757,0.001015241,-0.018731137,0.007093031,0.030132513,-0.016588779,0.038963945,0.018129341,0.044139835,-0.130788467,-0.011872681,-0.041469326,-0.006269125,0.025764778,-0.010740584,0.048924547,-0.005556344,0.151124141,-0.004462424,0.005112953,0.020291306,0.010495894,-0.00132701,-0.026859209,-0.005703191,6.73E-06
12/20/2021,0.010891785,0.013222498,0.026084206,0.001597616,0.011975592,-0.014169739,0.002476393,0.007574417,0.011193202,0.024601684,0.021515784,0.00876237,0.014970914,0.008328846,-0.00487348,0.03241245,0.009209675,0.025108892,0.008380289,0.024130755,0.007758086,0.009618653,0.015213474,0.001137155,0.00473777,0.0217248,0.02720447,0.015259466,0.018618962,0.013833469,0.022822438,-0.003256851,0.010985832,-0.001821773,-0.019059426,0.017021968,-0.005280079,0.016677036,-5.48E-05,0.034439816,-0.003618975,-0.028354657,0.003130297,0.010725894,0.018268965,0.008058959,0.005770663,-0.008162384,0.026381759,-0.003769194,1.12E-05
12/27/2021,-0.034792488,-0.041560408,-0.08658157,-0.098873033,-0.00574049,-0.031963704,0.080844503,-0.016634611,-0.001581365,-0.025021928,-0.042439539,0.04964648,0.006220686,0.055438111,-0.057817947,-0.010196533,0.017913197,0.010678938,0.043873254,-0.003946503,0.044422113,0.02875119,-0.018354353,0.024959228,0.009281008,0.004786191,-0.034556943,0.002026855,0.021908207,-0.074973289,-0.07545553,-0.09606438,-0.038509803,-0.047590118,-0.018975035,0.006891694,-0.060958981,0.000368614,0.017621824,-0.043874737,0.053672611,-0.008068086,-0.005269367,-0.013990992,-0.06894918,0.012809711,0.008628806,0.02889929,0.002444913,0.123869087,4.81E-06
1/3/2022,0.001104923,-0.040624635,-0.043994835,0.005407355,0.025225576,-0.012495824,0.013089431,0.059956238,0.020271521,-0.059876052,0.015469422,0.028719792,-0.009305329,0.025112718,0.006094528,-0.046283701,0.040840388,-0.004285643,0.017219136,-0.016721917,0.022464813,0.007110884,-0.013608942,1.30E-05,-0.03070197,0.036296068,-0.017986939,0.016966138,0.031586976,-0.028928241,-0.01014324,-0.0616132,-0.071100417,-0.05688825,0.02057135,0.001840399,0.012764296,-0.027881785,-0.011078349,-0.078639439,0.026426612,-0.047157468,-0.031126124,-0.013975224,-0.004726738,-0.028480356,-0.021615367,-0.004464128,0.013587059,0.033811485,1.73E-05
1/10/2022,-0.044602066,-0.034709741,-0.049233451,-0.011704426,-0.008447138,-0.059216374,-0.061730903,-0.000309574,-0.02067108,-0.065895345,-0.055609764,0.013012556,-0.050308706,-0.041089278,-0.038095174,-0.096645904,-0.047896522,-0.029237041,-0.052784908,-0.020798839,-0.122272973,-0.002463131,-0.035181937,-0.014937969,-0.031674374,-0.024544886,-0.0303849,-0.041155698,-0.007009318,-0.010498551,-0.016372091,-0.021090162,-0.045858837,-0.091251239,-0.057751699,-0.001377838,-0.026827561,0.023437909,-0.094567416,-0.065234375,0.035513789,-0.055030935,-0.034210331,-0.058104776,-0.009477281,-0.038865549,-0.003023285,0.009778932,-0.02921586,0.037377613,2.12E-05
1/17/2022,-0.032156175,-0.034239349,-0.027225732,-0.034843923,-0.021406604,-0.07931824,-0.006120143,-0.01114887,-0.044006049,-0.000621399,-0.059572863,0.053873108,-0.082644645,-0.084987225,-0.032274865,0.019595166,-0.03958468,0.012995054,-0.076671816,0.032314622,-0.015915109,-0.018106836,-0.032112725,-0.037005501,-0.017342794,-0.027612937,-0.069244119,-0.019646118,-0.002105221,-0.005835691,-0.131720821,-0.239153936,0.01338193,-0.09134579,-0.035541363,-0.026273533,-0.012580736,-0.012412206,-0.031832092,-0.004178941,-0.107327761,0.018931471,-0.167795863,0.007840849,-0.003023916,-0.036877805,-0.038255206,-0.041385646,-0.038096377,0.025249376,3.23E-05
1/24/2022,0.085919182,0.080289103,0.036566884,0.03606125,0.000178469,-0.005671773,0.021112693,0.003288366,0.033951277,0.081343815,0.010618794,-0.008642926,0.034042244,0.09365965,0.109181604,0.023510913,-0.044405651,0.039692116,0.004786609,0.01272085,0.023329497,0.032858299,0.001444968,0.112800436,0.04784116,-0.009788779,-0.193049354,-0.033909372,-0.019483641,0.00470232,0.044959269,0.04887508,0.004632418,0.091323176,0.02707456,0.035425702,0.007791797,0.031483719,0.111042533,0.006504388,0.018241877,0.139111444,0.0748281,0.004461988,0.058860382,0.173792535,0.123162731,0.050791137,0.03791201,0.060702833,3.56E-05
1/31/2022,-0.004511478,-0.018061719,-0.00914478,-0.030949627,0.021335424,0.145182875,0.056429054,0.038083427,-0.014504452,-0.004799534,-0.005978169,0.013710749,0.086624457,0.004780305,-0.031239159,-0.026644094,5.20E-05,-0.030918812,0.012013321,-0.019333387,0.048755881,-0.003733212,-0.00946087,-0.040197871,-0.01446455,0.026524219,-0.04075526,-0.028286485,-0.031008894,0.003751188,-0.004223296,0.001651832,-0.003372049,0.07833654,-0.001098544,-0.039915496,-0.052079371,-0.042463865,-0.028084789,-0.00656649,-0.012622232,0.036016027,0.015048145,-0.021640481,-0.004194076,-0.035025344,-0.025697567,-0.01394294,-0.034825193,-0.018072168,3.71E-05
2/7/2022,-0.017573762,-0.056199161,-0.05689393,-0.075370689,-0.031203567,-0.027364165,-0.060754286,0.013231019,-0.043949307,-0.006692452,0.016402208,-0.017862345,0.005191751,-0.003340439,-0.043867959,-0.020135633,-0.037340201,-0.052761389,-0.018985263,-0.019064834,-0.028983582,0.012056133,-0.031989648,-0.001843124,-0.023124568,-0.030320154,-0.089270854,-0.069487708,-0.002612226,-0.038527637,-0.000928051,-0.04824372,-0.013948604,-0.05099902,-0.077214465,-0.009621892,-0.033596806,0.016860728,-0.041764797,-0.018762187,-0.020206096,-0.004635309,-0.031175703,-0.035216169,-0.033653876,-0.045178695,-0.002724339,0.010180725,0.020576077,0.010956472,7.12E-05
2/14/2022,-0.036357408,-0.015425463,-0.02087275,0.013349099,-0.002390322,-0.021302564,-0.053614143,-0.004303344,-0.016249908,-0.018310339,-0.018647898,0.019877433,-0.023210108,-0.06012597,0.001146689,-0.099729816,-0.012189228,-0.024005706,-0.017868526,-0.048438859,-0.045433564,-0.025917661,-0.045890952,-0.011559808,-0.023512399,0.016027584,-0.000529526,-0.023889408,-0.037323389,0.01537195,0.000796259,0.008689542,-0.039425608,-0.030970715,-0.009532497,-0.017751129,-0.060122574,-0.0504317,0.007074069,-0.021923634,-0.022306425,-0.007145565,-0.086244065,0.030003136,-0.030722337,-0.016705398,-0.032545164,-0.018477148,-0.031321908,-0.031062196,6.63E-05
2/21/2022,0.021445383,0.018952126,0.008792641,-0.010219526,0.060974807,-0.022856427,-0.025458618,0.029955427,0.024125321,0.054333513,0.024483691,0.158472295,-0.025635762,-0.000972589,0.009107772,0.035499888,0.03407125,0.032467045,0.025899059,0.072223943,-0.043306819,0.032391372,0.007572518,-0.076858818,-0.034199868,0.041807881,-0.022302609,0.032011139,0.049517283,0.00451465,0.044406153,-0.05630334,-0.023328686,-0.001431593,0.045983018,-0.003174792,0.040687388,0.01713223,-0.01565653,0.005713807,0.029272381,0.002102363,0.048103685,0.008313834,0.067340667,0.032740583,-0.046341523,0.039361221,0.035382401,0.069129347,5.44E-05
2/28/2022,-0.046381492,-0.03281788,-0.029565848,-0.043848512,-0.024458243,-0.007309024,-0.038153763,-0.009984125,-0.036714671,-0.000619132,-0.024255338,0.093457955,-0.081953761,-0.012114722,-0.01097838,-0.019792697,-0.016851609,-0.012546551,-0.026496979,0.00700393,-0.0464964,-0.07347518,-0.013673797,-0.048095024,-0.05668729,-0.029633222,-0.038232218,-0.0294673,0.009591741,-0.034907987,0.023022636,-0.030700731,-0.059267051,-0.044367914,-0.020447397,-0.047429105,0.028643058,-0.061026071,-0.060445188,-0.047743934,-0.030112939,-0.003066458,-0.00117963,0.010234103,0.009967232,-0.024713742,-0.044684578,-0.026161597,0.023978751,0.053307237,6.44E-05
3/7/2022,0.013247479,0.035897214,0.032243518,0.012324805,0.039259601,0.070982636,0.058028136,0.030692713,0.024013817,0.037674747,0.026686099,-0.06076581,0.043624675,0.046926642,0.010643253,0.064319848,0.041061018,0.02903075,0.010286984,0.042084316,0.062869447,0.038182487,0.095707854,0.067315693,0.069684765,0.05054572,0.064699531,0.026123823,0.013480667,0.033719625,0.031562116,0.041006826,0.013256646,0.093035418,0.051533035,0.041615423,0.102439305,0.036497757,-0.012151889,0.005736481,0,0.043791663,0.039723273,0.03311157,0.031702803,0.073076496,0.078193566,-0.016344359,0.016686597,-0.074742476,6.92E-05
3/14/2022,0.083738091,-0.027887769,0.018122264,-0.02750016,0.004282205,0.040769194,0.000929533,0.026800851,0.006884723,0.009623836,-0.029731255,0.036524583,-0.003656888,-0.014759485,0.057778558,-0.061184595,0.014380277,0.01008124,0.095036196,-0.008823614,0.003853059,0.022579231,0.02802468,0.008399571,0.011748759,-0.03089121,0.056437699,0.008734476,0.027682492,0.030079444,0.012213889,0.011604732,0.036653313,0.136638965,0.020347597,0.021933509,-0.030420601,0.005657934,0.036838241,-0.006160191,0.006037319,-0.025281227,0.163285924,0.032162246,0.015698464,-0.03445495,0.018083854,-0.025973829,-0.011223828,0.055710169,6.92E-05
3/21/2022,0.003102158,0.004583289,0.036705438,0.054334196,0.020897639,-0.003984174,-0.042953133,0.0085625,0.000427565,0.031785809,0.023119214,-0.020865957,-0.012953314,-0.02783693,-0.017690794,-0.052093242,-0.000564955,0.005957501,-0.039907047,0.011355816,-0.031061024,0.016726712,0.004370458,0.022985542,0.029218404,0.049481309,0.012706642,-0.000671295,0.020395469,0.013843965,0.012067112,-0.00298101,0.018776445,-0.030692769,0.005958181,0.01769305,-0.015592302,0.011384907,-0.035592313,0.044192082,0.012859034,0.021163175,0.062805798,-0.003962902,-0.006796996,-0.000931719,0.020523671,-0.001176567,0.04263795,-0.00947467,9.29E-05
3/28/2022,-0.014145902,0.042328523,0.013462473,-0.00636494,0.040608736,-0.03198207,-0.044395987,0.065727732,0.007048188,0.055917448,-0.020265225,0.026223685,-0.038568016,-0.022295203,-0.02285931,0.011425738,-0.009662055,-0.011305876,-0.040355072,0.025559946,-0.038365661,0.023225962,-0.004320202,-0.021909213,0.02863151,0.012438078,0.002653332,0.007187059,0.057891327,-0.022509751,0.027977732,-0.033209649,-0.038495819,-0.112804928,-0.01438422,0.030887887,0.065481848,0.039659455,-0.08899399,-0.086292236,0.004231882,0.038410414,-0.018875274,-0.032047158,0.052905152,-0.101464185,-0.025341624,0.033961482,0.051168422,0.029786011,9.48E-05
4/4/2022,-0.039793283,-0.046040207,-0.065248197,-0.071302347,0.009457799,-0.038520913,-0.046204783,0.003235824,0.014815127,-0.029043576,-0.056920786,0.026870155,-0.010616523,0.01531425,-0.067397155,0.005846099,0.012921797,-0.015480395,-0.039739391,-0.010233231,-0.030781515,0.024905225,0.001477857,0.025079568,-0.015136025,-0.029466627,-0.057277408,-0.017139019,0.001267117,-0.071473605,-0.049035547,-0.058042218,0.03153517,-0.121860737,-0.021819811,-0.003766864,-0.036983257,-0.001825063,-0.016592138,-0.043551672,0.090221772,-0.002400951,-0.068346487,-0.022184678,-0.003966911,-0.02428626,-0.015544681,0.034468644,0.003449755,0.032686388,0.000126923
4/11/2022,0.006836705,0.052440311,0.011893661,-0.007040223,0.005669076,-0.022480856,0.035666745,0.000645123,-0.013451158,0.002286349,0.031463576,-0.040853327,-0.067525124,0.009798498,-0.015114833,0.019177941,0.003842335,0.1050095,0.040070184,0.019233087,0.035204495,0.018302287,0.018366073,0.018500747,0.018921316,0.037332509,-0.105195471,0.029786863,-0.007823935,0.003502108,-0.080062477,-0.36030253,0.014985822,-0.050568923,0.000377528,0.017102941,-0.075489286,0.025477518,-0.005843097,-0.006792274,0.049200388,-0.006467944,0.02414213,0.020557425,0.004898941,0.004148286,0.017200196,0.021920743,0.017761545,-0.009108501,0.000143846
4/18/2022,-0.01670481,-0.043446608,-0.026279046,-0.016647533,-0.067838378,-0.024946786,-0.053970695,-0.00464164,-0.111631751,-0.050258506,-0.040735017,-0.016952144,-0.052359095,-0.152529466,-0.050410875,0.004510973,-0.03072365,-0.029388711,-0.013894736,0.000545302,-0.055300249,-0.00030204,-0.028300932,0.039485302,-0.004152681,-0.052524512,0.093901145,-0.030506499,0.027252565,0.031409309,-0.035311246,-0.085693323,-0.062084924,-0.019868443,-0.042023135,0.015213795,0.02850719,0.01055722,0.088751732,-0.030141859,-0.039089662,0.001438138,-0.130127527,-0.0077864,-0.024226321,0.00720353,0.019450066,-0.120159887,-0.022893673,0.001953289,0.000153846
4/25/2022,-0.041982264,-0.042369283,-0.048241018,-0.024407447,-0.015873851,-0.194952849,0.01983153,-0.012305527,-0.031654665,-0.078004123,-0.020146119,0.027628495,-0.023245728,0.011063947,-0.017017846,-0.040576246,0.041859791,0.001326285,-0.047822348,-0.036520325,0.004702295,-0.025381653,-0.008185781,-0.067206919,-0.020732546,-0.024264988,0.012394895,0.015767139,-0.006434967,-0.042399028,-0.022452051,-0.056134707,-0.066273229,-0.047416816,-0.04386644,-0.040056295,-0.040783902,-0.05476983,-0.044200406,0.011752502,0.027291584,-0.020636303,-0.004820471,-0.031674839,-0.056633784,-0.054533251,-0.069881339,-0.011570239,-0.022213502,0.035665143,0.000150962
5/2/2022,-0.090642593,-0.044597687,-0.058553921,-0.030011783,0.044250045,-0.081408349,-0.065796467,0.000655667,0.025012295,-0.060194805,-0.026607556,-0.009322785,-0.073705716,-0.067565941,-0.031427653,-0.031493416,-0.025016427,-0.022219188,-0.031869023,0.006279504,-0.04744989,0,-0.036051205,-0.090924449,-0.019002068,-0.03290293,-0.081812919,0.000870015,0.032041839,-0.079322136,-0.046352882,-0.074394696,-0.090449186,-0.1416367,-0.028434086,5.85E-05,0.040041259,-0.015991174,-0.069683544,-0.097831958,-0.011528991,-0.042683044,-0.166361257,-0.025722459,-0.032179856,-0.006340482,-0.054911092,0.004598673,-0.030927897,-0.044402424,0.000154423
5/9/2022,-0.035130123,0.04140038,-0.027026173,0.015161303,0.000204344,0.003633239,-0.017678971,-0.004456196,0.015221164,-0.130095881,-0.136052939,0.013053282,-0.011216519,0.033569971,-0.021799974,-0.006662193,0.003723242,-0.012544235,-0.019374677,-0.022094612,0.002287451,-0.069911574,0.031061465,0.034180031,-0.062205738,0.016219887,0.000261313,-0.017581593,0.013872189,-0.008654846,0.028462866,0.052607414,-0.013531084,0.058671077,-0.052170456,-0.053990331,0.013356796,-0.067701976,-0.009106721,0.03628935,0.024848022,0.014915807,-0.025522022,0.017237677,-0.000522251,-0.063028187,0.019471593,0.021639486,-0.19263642,0.066901054,0.000174038
5/16/2022,0.04681444,0.021611289,0.065568097,0.036056598,0.04213398,0.03502175,0.064441206,0.021458576,0.050214174,0.099449097,0.078379631,0.067018638,0.023948015,0.016767831,-0.023477107,0.052300329,0.002335628,0.055761263,0.034991677,0.031735068,0.094074852,0.07166675,0.030994374,0.053187747,0.083362543,-0.032214143,0.001777509,0.010655669,0.002389026,0.052853356,0.06500148,0.043165459,0.061067288,0.042454865,0.068914457,0.055272924,0.065942872,0.033733335,0.032702651,0.035590377,0.054923238,0.054496374,-0.002382188,0.038838059,0.049483084,0.074799725,0.056644964,0.038493092,0.058201148,0.06034687,0.000192308
5/23/2022,0.051676504,0.022982701,0.051689047,0.079980402,-0.018850032,0.129940828,0.000818262,-0.032478242,-0.007477976,0.048646236,0.017781774,-0.003340799,0.049805909,0.012855585,0.091193639,0.01010531,0.02040407,0.023814547,0.031278945,-0.006528683,0.019777509,-0.008864731,0.040114919,0.03769754,0.009230462,-0.009452913,0.037728861,0.007753134,-0.025024434,0.032643773,0.046374937,0.071525616,0.09270413,0.097529488,0.020652955,-0.02016351,-0.02426391,0.0049836,0.084248118,0.066183093,-0.006097442,0.023052598,0.095050398,0.014873642,-0.019851676,0.031898145,0.031167654,0.00588334,0.011984175,0.010658013,0.000197692
