Week,AAPL,ABT,ACN,ADBE,AMGN,AMZN,BAC,BMY,CMCSA,COST,CSCO,CVX,DIS,GE,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,MA,MCD,MDT,META,MMM,MRK,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,SBUX,T,TMUS,TSLA,TXN,UNH,UPS,V,VZ,WMT,XOM,Rf
5/30/2022,-0.056676458,-0.040847561,-0.036494659,-0.033674731,-0.026301104,-0.074583104,-0.054257049,0.012122016,-0.036986215,-0.031910715,-0.03341371,0.008636291,-0.06827814,-0.041282009,-0.023694353,-0.013457388,-0.025528018,-0.015626002,-0.107716447,-0.019418631,-0.050681855,-0.030284115,-0.039975546,-0.038779452,-0.032830068,-0.053806956,-0.074725853,-0.026994248,-0.022222432,-0.035654443,-0.009417494,-0.060071151,-0.038975885,-0.078807561,-0.053595955,-0.016605512,-0.0170842,-0.032062938,-0.059988443,-0.006421237,-0.01462977,-0.020471173,-0.072103269,-0.085672009,-0.005748882,-0.040854045,-0.041571781,-0.006823797,-0.050898086,0.047711662,0.000214038
6/6/2022,-0.088194043,-0.094401664,-0.083031448,-0.143848846,-0.045666878,-0.107533342,-0.077078866,-0.044222253,-0.101232846,-0.042982701,-0.021237939,-0.124155363,-0.087318462,-0.126905704,-0.076648892,-0.088041028,-0.063173656,-0.016599152,-0.066733224,-0.020896834,-0.094804892,-0.044174719,-0.090903374,-0.115243384,-0.023399978,-0.062231948,-0.125706502,-0.091829573,-0.035340738,-0.074851606,-0.083656472,-0.100741805,-0.094558306,-0.135400184,-0.007367637,-0.035323687,-0.083043576,-0.064355576,-0.116231528,-0.100874392,-0.091954007,-0.065704496,-0.110996742,-0.06318853,-0.068120065,-0.024695628,-0.082771172,-0.041225031,-0.003304932,-0.106909043,0.000238077
6/13/2022,0.063124694,0.040560498,0.055112367,0.031664371,0.053660392,0.084699966,0.007221135,0.069815368,0.031653895,0.05144311,-0.009002701,-0.083933462,0.000212097,-0.018685903,0.058552225,0.007167565,-0.029519557,0.020417534,0.001874634,0.056326299,0.004320016,0.055139411,0.024540739,0.025843593,0.035673287,0.014531098,-0.013178336,-0.006033503,0.092625008,0.056700587,0.089318537,0.048226134,0.008215333,0.039997551,-0.015718535,0.045023287,0.054970503,0.06735711,-0.006042089,0.059901319,0.087025385,0.093820394,0.10309714,-0.001519481,0.099766256,0.037400592,0.040147959,0.066544054,0.02487126,-0.067622215,0.000285192
6/20/2022,-0.011209863,0.02297332,-0.02861811,-0.028090529,0.000863838,-0.055407357,-0.029613465,-0.008881071,0.003324131,0.009010501,-0.006755254,0.016499321,0.001060423,-0.006242979,-0.029213588,-0.004175559,-0.004353709,0.019864091,0,-0.011966852,-0.011499383,0.01664507,-0.0313307,-0.004040936,0.013547898,0.019950936,0.015748015,-0.005685574,-0.009021714,-0.00784202,0.003367493,-0.03764246,-0.053703865,-0.065701128,0.033121642,0.015599999,0.046715845,0.01047055,0.063702214,0.015824406,0.016982151,-0.010298805,-0.045078825,0.016607016,0.027650549,0.021888761,0.001271401,-0.025724972,-0.016502197,0.005046228,0.0003
6/27/2022,0.070435877,0.007731323,0.006302856,0.067830457,0.016933814,0.095282957,0.023450043,-0.017377536,0.017838771,0.032694958,0.013602297,-0.008702609,0.032097459,-0.009341628,0.090122375,0.045283914,-0.000114907,-0.002549638,0.019513566,0.005577142,0.018737379,0,-0.047473487,0.027228253,0.024546405,-0.002785487,0.067844953,0.004945384,0.020182201,0.045049394,0.037697288,0.082346941,0.058023537,0.046111117,0.028052098,0.022201015,0.018882253,0.015369501,0.052137337,0.037308598,0.009064955,0.013304732,0.089409319,0.006768592,0.001460213,0.019995552,0.030016727,-0.000788041,0.030761581,0.003503094,0.000307692
7/4/2022,0.014485798,-0.034523777,-0.038403885,-0.04586974,-0.007396401,-0.048998577,-0.054300084,-0.015038764,-0.002327843,0.034326543,-0.011777207,-0.052815103,-0.057374505,-0.030317313,-0.070847691,0.009731769,-0.024627619,-0.012568777,-0.011274158,-0.015798443,-0.050249953,-0.011603998,-0.017781513,0.004499715,-0.001344131,-0.022234625,-0.082118646,-0.013379412,0.009353573,-0.053353271,-0.003110421,-0.076557326,-0.045408341,-0.03064686,-0.033133957,0.003639432,-0.038000708,-0.004999871,0.055803585,-0.013124629,-0.03877082,-0.004914428,-0.02547604,0.020428159,-0.023231993,-0.042483287,0.015335291,0.008187971,0.019949033,-0.032580811,0.000356346
7/11/2022,0.046339243,0.051764249,0.075797387,0.096391069,0.000773749,0.126547956,0.116827205,-0.013106055,0.0679638,0.034223068,0.053153874,0.069589531,0.134364115,0.115239536,0.035993321,0.053613327,0.062061294,-0.085646318,0.076902432,-0.024874636,0.067777595,-0.013187436,0.066986381,0.067347567,0.003444115,0.031424949,0.158936974,0.043956003,-0.039837944,0.042348756,-0.015724237,0.280924628,0.081379668,0.17421292,0.078090358,-0.014446223,-0.005253906,-0.03097664,0.098378846,0.068286227,-0.056960092,-0.018207265,0.140123612,0.055052113,0.039866409,0.048967673,0.049924698,-0.05605075,0.037005159,0.05544876,0.000437115
7/18/2022,0.012874322,-0.002981226,0.054407832,-0.013230304,0.016152672,-0.018855801,-0.009806993,0.022727042,-0.067660299,0.012692006,0.02332858,0.034318958,0.006911086,0.073535882,-0.001049441,-0.017606591,0.057823738,0.01628013,-0.02216198,0.016869815,-0.004422324,0.044002569,0.03449092,0.01594014,0.039412916,0.035564139,-0.122563686,0.047928282,-0.002218687,0.043686655,0.071890054,0.009558689,0.00546497,-0.003656592,0.033539063,0.037564636,-0.007824818,0.058614415,-0.060374443,0.013526501,-0.017970474,0.063893484,0.033835493,0.055302181,0.036423965,0.006577246,-0.022387598,-0.044271908,-0.021124124,0.055726207,0.000453846
7/25/2022,0.05376543,-0.005799371,0.022820033,0.067137537,-0.011091124,0.165930723,0.002401052,-0.034538168,-0.012179839,0.014990893,-0.005260721,0.004987167,0.030695952,0.00724627,0.034757519,0.025164407,0.010501842,0.018727798,-0.1019895,-0.013834519,-0.021339581,-0.006088072,0.017882848,0.01027111,-0.010703728,-0.002781859,0.061286856,0.055211282,-0.03468977,0.026193139,0.040690971,0.017210863,0.02004809,0.068449669,0.004672842,0.00589122,-0.009327999,-0.023031286,0.031136678,0.026101263,-0.016684521,0.014749433,0.098730288,0.052119417,-0.014293905,0.033361625,0.010030846,-0.024588411,-0.032215798,-0.058829702,0.000443846
8/1/2022,0.016163172,0.007017866,0.012266205,0.00998634,0.005547027,-0.013537265,0.075149678,0.032445754,0.012073071,-0.020394833,0.011458802,0.056106923,0.088512769,0.07099241,0.00549954,0.0114594,0.031542328,0.006836646,0.008112678,-0.027068002,0.069241512,-0.007067742,0.01201042,-0.015418343,-0.005218003,0.008904693,0.040569714,0.010396988,0.024303266,0.011880887,0.016481045,0.055630434,-0.003319335,-0.066250255,-0.003100807,-0.004719699,-0.031488015,0.004217092,-0.021058205,0.004489039,-0.012588837,-0.001251814,-0.071292774,-0.008927893,-0.001667404,0.050945889,-0.011196093,0.007877709,0.033845634,0.068815379,0.000457308
8/8/2022,0.035028119,-0.004796836,0.016029579,0.009519612,0.005436036,0.011803212,0.010303612,-0.004163154,-0.02005054,0.054039812,0.075599059,-0.003759006,0.042314529,0.003929027,0.011191476,0.046734584,0.031370306,0.062488389,0.017139674,-0.002213775,0.01248545,0.031635781,0.014058608,0.01933939,0.028154899,0.012760432,-0.015944514,-0.019911788,0.02777436,0.010974901,0.009057381,0.010177179,0.016739626,0.046315877,0.027993862,0.030621727,0.006005414,0.031048044,0.024014305,0.020448304,0.021618614,0.022630707,0.056658375,-0.019773741,0.023195501,0.017707946,0.021561699,-0.01317559,0.075918091,0.022609705,0.000478846
8/15/2022,-0.023657773,-0.037013398,-0.030332593,-0.079948993,-0.008501181,-0.035277612,-0.031422382,-0.035738106,-0.026159235,-0.018165136,-0.042535774,0.04462184,-0.042471696,-0.013508375,-0.029291832,-0.047446228,-0.01614965,-0.036600483,-0.036187899,0.002159044,-0.025402603,-0.008433182,-0.042073747,-0.035510189,-0.015079757,-0.032549213,-0.033665436,-0.026724895,-0.012363228,-0.036971759,-0.009419287,-0.04564181,-0.024049528,-0.045810385,-0.030635263,-0.00626379,-0.013997472,-0.027175161,-0.033888128,-0.01309988,-0.018448379,0.001430044,-0.022451837,-0.006444251,-0.006694542,-0.007278785,-0.025226387,-0.010183199,-0.023010007,0.049904762,0.000493269
8/22/2022,-0.070987309,-0.009915814,-0.067727622,-0.082687581,-0.000732685,-0.06891025,-0.047524026,-0.03370644,-0.018616885,-0.039217639,-0.041887211,-0.055157329,-0.041971786,-0.064755662,-0.059237,-0.052973052,-0.048395854,-0.032243558,-0.089710389,-0.004063377,-0.034078662,-0.041286391,-0.060514217,-0.056343991,-0.023194761,-0.039179743,-0.020263076,-0.110960547,-0.034562866,-0.066164803,-0.035015215,-0.016839057,-0.05944186,-0.221961871,-0.020678945,-0.035811967,-0.026513663,-0.041592138,-0.111658499,-0.022771378,-0.032614743,-0.021418325,-0.063870042,-0.062884163,-0.032442712,-0.040926907,-0.04618258,-0.044124189,-0.010230327,-0.052679465,0.000525
8/29/2022,-0.022157526,0.020507302,-0.002874213,0.035354779,-0.000203737,0.015647063,0.042076317,0.00419725,-0.068563759,-9.47E-05,0.001766567,0.002636121,-0.001777266,0.009441784,-0.012392937,0.028928474,-0.015257129,-0.009177843,-0.03180117,0.000302324,0.035717442,0.001935524,0.021312435,0.014819326,0.01962654,-0.007229027,-0.019956484,-0.050624836,0.003098091,-0.007219476,0.051562546,-0.011302343,0.021034851,0.003802803,-0.008632279,0.005672073,0.009650335,-0.012747037,-0.002670514,0.047540888,-0.041714097,0.010074913,0.043657115,0.013541284,0.00669847,-0.002441319,0.002898197,-0.011719901,0.014500205,0.011079263,0.000550577
9/5/2022,-0.013531098,-0.018038936,-0.048965019,-0.194197532,-0.072479049,-0.02726859,-0.004040331,0.034592197,-0.010765172,-0.048420031,-0.045845304,0.029945554,-0.013887617,-0.065880442,-0.050470515,-0.094564879,-0.05835402,-0.023196094,-0.062113806,-0.001874245,-0.006155016,-0.041693631,-0.003557417,-0.039718711,-0.025415212,0.031061483,-0.07719362,-0.023895426,-0.007663961,-0.05082779,-0.047191636,0.034910316,-0.026919608,-0.075565035,-0.059075708,-0.039323459,-0.024214234,-0.003046856,-0.030034929,0.030851679,-0.000596408,-0.02992359,0.050093306,-0.03408337,-0.00872022,-0.056748174,-0.02660568,-0.007018459,-0.021695982,-0.000843035,0.000567308
9/12/2022,0.002428363,-0.037978387,-0.042138141,-0.071393935,0.000395376,-0.071032636,-0.058243965,-0.006826361,-0.045000115,-0.032432909,-0.04943422,-0.035674228,-0.077728625,-0.051516476,-0.026916762,-0.008838316,-0.02041137,-0.001434449,-0.026698888,0.00666332,-0.056502978,0.002722158,-0.031212395,-0.05868256,-0.021817284,-0.077907733,-0.045001678,-0.019584104,0.016892926,-0.017931548,-0.028717455,0.007094902,-0.065876656,-0.028463294,-0.059937296,0.016397282,-0.029821092,-0.008949058,-0.01040178,-0.081544152,-0.031026104,-0.042334141,-0.049909477,-0.000307445,-0.007317405,-0.092648401,-0.049035087,-0.026809709,-0.000599315,-0.044922518,0.000595192
9/19/2022,-0.067173056,-0.027505702,-0.015439258,-0.03069044,0.002897986,-0.021396254,-0.056615441,0.005891357,-0.062827197,-0.01681149,-0.014094725,-0.065336742,-0.046104284,-0.040238602,-0.027161915,0.034145871,-0.018355173,-0.029367193,-0.060206733,-0.009928771,-0.045409541,-0.045393176,-0.016273294,-0.038845804,-0.054609906,-0.007566289,-0.044881572,-0.016120546,-0.009941748,-0.014440868,-0.042734436,0.011221277,-0.032673785,-0.027147418,-0.070119698,-0.011803088,-0.00919922,-0.055135669,-0.071474677,0.022078008,-0.043719347,-0.003036186,-0.070619235,-0.025642601,-0.016677625,-0.01513167,-0.030841204,-0.032306407,-0.008546536,-0.020867717,0.000601923
9/26/2022,0.020704607,0.04232352,0.043365444,0.072452843,0.011076452,0.047909406,0.026092741,-0.020499197,-0.012487669,0.007327931,0.023416278,0.115010159,0.026577898,0.056945149,0.041059194,0.043329719,0.029223434,0.004933099,0.030326103,-0.015924225,0.018651067,-0.02722303,0.034160517,0.043449551,0.001493257,0.026133617,0.019499959,-0.01050762,0.009233672,0.039115615,-0.013254923,0.001293219,-0.054127905,0.074467989,0.063517922,-0.022867726,-0.024230019,-0.017249176,0.090909052,0.032112719,-0.013522085,0.035502112,-0.11215088,0.051057051,0.020242516,0.001693286,0.030711914,-0.020703988,-0.00430979,0.150879356,0.000618846
10/3/2022,-0.016777896,0.000195354,-0.044568952,-0.01229856,0.089720245,-0.064588563,0.007310845,0.015218152,0.014936458,-0.030052284,-0.012831828,0.023912475,-0.033986528,0.025974088,-0.02326957,-0.026034095,0.014339492,-0.00359981,-0.027961821,0.020010864,0.02042294,0.015264705,0.013054971,-0.016026976,0.051118071,-0.010897907,-0.063133607,0.028257639,0.057753777,-0.05085288,-0.073754666,-0.031289099,-0.006764832,-0.089108855,-0.001531348,0.07254299,-0.002552769,-0.001344387,-0.099138022,0.000224007,0.004474577,-0.045474103,-0.068911953,-0.07325561,-0.017760462,-0.011714768,-0.005010856,-0.021843301,0.004556457,-0.001861548,0.000632308
10/10/2022,0.002797395,-0.066465842,0.021300855,0.025921201,-0.016728922,0.024171343,0.063426921,-0.005934672,0.007608365,-0.007201003,0.027086876,0.022265383,0.020178031,0.029879202,0.009186391,-0.047271989,0.00050688,0.053452858,-0.012868999,-0.000242137,0.061808322,-0.014140008,-0.000814156,0.007892338,0.012239255,-0.012574951,0.009517143,-0.010064581,0.00486561,0.008154132,-0.033520432,0.153326782,-0.030482368,0.019565268,0.067576538,-0.018040198,-0.001628753,0.005383672,-0.007797244,-0.028868967,0.107142748,0.022091799,-0.065127198,-0.004017133,0.021513655,-0.016375497,0.013863221,0.016483389,0.013682969,0.020221735,0.000689038
10/17/2022,0.009833467,0.018065402,0.065169221,0.053806431,0.079935356,-0.037223435,0.064391712,0.060412474,0.049573299,0.068701448,0.064972362,0.052911834,0.059336713,0.086179713,-0.077523193,0.080160249,0.106113459,0.050428439,0.00728526,0.043607323,0.072935604,0.080791558,0.03908152,0.077932905,0.061416197,0.037841233,-0.255378985,0.085668557,0.073165288,-0.039805299,0.068374926,0.10732398,0.0427271,0.08053132,0.085198407,0.043275348,0.065951922,0.045877187,0.024290087,-0.017398213,0.077060942,0.033892322,0.085922413,0.019775914,0.040162515,0.034228087,0.091175995,-0.02216201,0.049519058,0.034831176,0.000748077
10/24/2022,-0.040884075,-0.004952173,-0.078754726,-0.102683201,-0.005051775,-0.195205445,0.000557682,0.052010609,-0.049734201,-0.018874927,-0.012832156,0.018156453,-0.049693666,0.031315972,-0.095315545,-0.032845418,0.040205775,-0.00222587,0.042634274,-0.00922734,0.020866778,-0.012598692,0.014799185,-0.031937669,0.029572644,-0.018113702,-0.09219935,0.000407111,-0.009925768,-0.055126727,0.035908474,-0.093891037,-0.001546267,0.018594352,-0.001596664,-0.006149557,0.018146249,0.001137539,-0.094333143,-0.00703555,0.007764636,0.053615856,-0.043449282,-0.001530706,0.003340791,-0.014895866,-0.046698109,0.026810427,-7.11E-05,0.033007976,0.000755769
10/31/2022,0.057531675,0.080663611,0.11733096,0.153953837,0.09451618,0.082082799,0.062412817,0.011467927,0.07867028,0.055193298,0.041277319,0.000938426,-0.088564148,0.089308399,0.12597381,0.1072824,0.050931951,0.050271443,0.086527885,0.021965608,0.061949789,0.035726429,0.103393792,0.090888287,0.010734693,-0.025946336,0.258238799,0.051282193,0.031797505,0.134095693,0.064210627,0.021965375,0.100553115,0.173534017,0.028521766,0.022050022,0.026112911,0.069302238,0.161725196,0.136750026,0.036874164,0.015387651,-0.114207406,0.124986319,0.001030122,0.050667715,0.05555829,0.036877326,0.011654364,-0.005400699,0.000774038
11/7/2022,0.027916181,-0.016022187,0.000418223,0.023882328,-0.012748565,-0.018420768,-0.025177046,-0.027966553,0.045468318,0.015960964,0.020367826,0.015388933,0.010944017,0.000117216,0.047051321,-0.000834102,0.003540316,0.0467451,0.017933172,0.0022353,-0.018803976,-0.002792445,0.005999311,0.011859943,-0.009134572,-0.023215938,-0.00375443,-0.015486095,0.004121999,-0.005350308,-0.010216343,0.073862594,0.059000983,-0.004634848,0.026305553,-0.009191027,0.020050622,-0.002195744,0.018064465,0.013165337,0.005838572,-0.017813321,-0.039586845,0.003835254,-0.053034746,0.031261234,0.028659737,-0.009345893,0.039617899,0.023167527,0.000779808
11/14/2022,0.002322115,0.033736176,0.025736582,-0.006068105,-0.006780298,-0.007590946,0.011837351,0.02566095,0.037069805,0.025262866,0.042498408,0.008556473,0.08124657,0.029043273,0.001016641,0.032333644,0.020511855,0.018207924,-0.007360187,0.012295508,0.029726962,0.031625698,0.037900393,0.021596012,-0.000329005,-0.011508647,0.007088418,0.018472759,0.044081858,0.027299403,0.031208104,-0.012801405,0.012243709,0.05370922,0.042424354,0.028050789,0.010759265,0.03961107,0.018639114,0.026296742,0.007387851,0.015903123,0.000163776,0.020643406,0.027944384,0.038509393,0.003507147,0.019916266,0.029864883,0.012953982,0.000790962
11/21/2022,-0.01826956,0.018015581,0.028180226,0.02480787,0.008962231,0.014554369,-0.028183789,0.021986081,0.021108706,-0.057307222,0.028824336,-0.009498424,-0.002932879,-0.029703129,0.025695741,0.017293381,-0.0069434,0.002756523,0.00539262,0.016291189,-0.001758449,0.018521553,-0.016333245,0.034878179,0.000475632,0.002910526,0.073057716,-0.015703077,0.027897248,0.028718042,0.004013535,0.087307074,0.041818827,0.037290408,0.018774353,0.004430498,0.045650005,0.019119016,0.013263982,0.038685743,0.005238337,0.011257663,0.062772927,-0.008269192,0.013592119,0.040199086,0.024890415,-0.015159307,0.006232654,-0.02473363,0.000807692
11/28/2022,-0.038163412,-0.009357789,-0.035267262,-0.033506725,-0.001293706,-0.053926718,-0.107259903,-0.012363976,-0.03610781,-0.044536053,-0.019611765,-0.049043854,-0.061263782,-0.01911794,-0.072086345,-0.003116606,-0.018584258,-0.009252141,-0.04659736,-0.008615962,-0.024662377,0.007407877,-0.004335928,-0.026690612,0.005595437,-0.018422618,-0.042427814,7.93E-05,0.009562892,-0.028623045,0.010963004,-0.021107437,0.002250095,0.002240525,-0.048032495,-0.005237338,0.013704033,0.013869405,-0.033780632,0.003579443,-0.003647375,-0.052697541,-0.109193605,-0.006422487,0.020506326,-0.055523314,-0.036405564,-0.03208974,-0.029927525,-0.057581169,0.000806346
12/5/2022,-0.043112477,0.014964168,-0.037754369,-0.011636284,-0.068039481,-0.021029348,-0.020653379,-0.061091626,-0.010294785,-0.036371617,-0.017146367,-0.01440597,-0.022258247,-0.057634816,-0.030413025,0.010830244,-0.020529482,-0.036676153,-0.045358756,0.001636686,-0.020921084,-0.01096991,-0.011445752,-0.014010385,-0.006072089,-0.000899974,0.007110197,-0.028730063,-0.011005826,0.006507615,0.000583156,-0.063978616,-0.022601792,-0.012639054,0,-0.019207725,0.035341883,-0.001387818,-0.041971316,-0.036148106,-0.033995988,-0.025102296,-0.090924839,-0.036006089,-0.033970834,0.008796089,-0.005691134,0.018059147,-0.019303917,0.009768237,0.000798077
12/12/2022,-0.031282304,-0.004515246,-0.058195983,0.023759538,-0.00330634,-0.05268509,0.019515102,-0.015599969,0.00606747,-0.01120898,-0.017237841,0.006080674,-0.042214613,0.038561062,-0.034118346,-0.03504268,0.015983138,-0.010396119,-0.043462182,-0.002591584,0.004304363,0.00364427,-0.009491948,-0.013660587,-0.021933748,-0.0074627,0.008351146,-0.006455509,0.021408363,-0.043452026,-0.02878455,0.025274599,0.075569114,-0.095151034,0.005245337,0.004660133,-0.03674688,0.007147302,-0.051097366,-0.022302193,-0.010828413,-0.004779108,-0.204985096,-0.031233231,-0.001118156,-0.030903507,-0.013707845,0.014297276,-0.012933307,0.004172916,0.000810192
12/19/2022,-0.019813736,0.021105256,0.013672873,0.00314988,-0.007916906,0.004654486,0.023155372,-0.023432176,0.006605364,-0.004752547,0.003803834,0.036262245,0.005884334,0.024214398,0.007862248,0.01357089,0.011492651,0.001277677,0.009241415,0.00299362,0.019592861,0.0096306,0.006378601,0.019588916,0.000602114,0.017658702,0.026810146,-0.008388799,-0.003775499,0.011839297,0.0088794,-0.022267019,0.00548367,-0.047982266,0.01130594,0.004914904,-0.006002986,0.002628043,-0.007589619,0.020560365,0.009851953,-0.000931734,-0.028161139,0.001942775,0.005293404,0.000797158,0.014629875,0.024797685,-0.009269727,0.031356368,0.000809231
12/26/2022,-0.035413981,0.00444227,-0.020120764,-0.027075018,0.014059782,-0.012592036,0.028062779,-0.002496504,0.055064356,-0.013887286,-0.013052563,-0.017272371,0.054370369,0.090417739,-0.025438025,-0.015417762,-0.047869667,0.000354464,0.051507059,0.00698363,0.01598874,-0.027365093,-0.073570955,0.010223605,-0.014176643,0.028530923,0.055546286,0.019822631,0.025446638,-0.077590041,-0.017245695,0.063822538,0.027865368,-0.023145867,0.035749252,-0.026816335,-0.032534805,-0.014745341,-0.004005696,0.046707525,0.041192538,0.036441984,-0.094237427,0.011574499,-0.075337982,-0.010867718,0.014659174,0.062149999,0.00787915,9.16E-05,0.000825962
1/2/2023,0.067109052,0.005053947,0.079321579,0.049019626,0.015214244,0.146174128,0.011740339,0.003426375,0.054381996,0.071614145,0.053572912,0.010499641,0.085835454,0.106185967,0.057192514,0.045646267,0.056291858,0.031464935,0.099056765,-0.026845603,0.038199697,-0.015916432,0.076663649,0.079711158,0.01727967,-0.002249187,0.076965529,0.051968139,-0.016455581,0.072871148,0.029529454,0.065967039,0.06027186,0.157448201,0.053018628,-0.007453386,-0.039266889,-0.00352528,0.111425866,0.013597783,0.010411228,0.037583147,0.119811507,0.067093953,0.011653981,0.052404622,0.05925824,0.002637736,0.01074891,0.036718077,0.000865
1/9/2023,0.013942065,0.008496898,-0.034645369,-0.005833894,-0.032814252,-0.016689371,-0.035973078,0.030027913,-0.014215671,-0.026822589,-0.051836424,0.010842833,-0.007313848,-0.025361462,0.021068937,-0.057568359,-0.070932557,-0.033871553,-0.061736616,-0.025689795,-0.033980758,-0.024342441,-0.013286345,-0.02968018,-0.011661785,-0.004132579,-0.004096228,-0.084422203,-0.016730527,-0.027587961,-0.029152552,-0.043467743,-0.026272639,0.015383756,-0.028359493,-0.034986713,-0.057639763,-0.049329228,-0.032979651,-0.015021166,-0.010123725,-0.031819149,0.02921658,-0.040420091,-0.02281768,-0.037168635,-0.014354674,-0.026793017,-0.04129552,-0.016781347,0.000860577
1/16/2023,0.064242146,-0.006529589,0.005020204,0.06799407,-0.027287016,0.059137499,0.063496973,-0.010304903,0.05951759,0.06136441,0.040464713,0.049106054,0.10718597,0.05568555,0.048038556,0.009424846,0.043307137,-0.043877076,0.058761365,-0.00377508,0.038812818,0.018251942,0.015314122,0.025275873,0.042264564,0.029175083,0.081895044,-0.041205657,-0.027570572,0.069288109,-0.07494856,0.155456319,0.024090688,0.181151224,0.045264211,0.003478065,-0.015792184,-0.00269819,0.139309494,0.043161217,0.055966031,0.024459057,0.260281565,0.018545725,0.016764436,0.020153181,0.019509192,0.005242037,0.024346326,0.057851135,0.000870192
1/23/2023,0.047651976,0.010624015,0.072340295,0.072193984,-0.032760501,0.137976237,0.022354203,-0.003013864,0.017322366,0.050431647,0.020273125,-0.100005515,0.031996505,0.034508239,0.104799093,0.08278901,-0.009409921,0.014428897,0.003323368,-0.019835334,-0.007430031,-0.008715765,0.007708312,-0.006096813,-0.041897262,0.070136836,0.281534114,0.059356916,-0.031907985,0.066935419,-0.010471332,0.005536272,0.011997121,0.096303407,-0.005009315,-0.001468813,0.011233238,0.007226265,0.01410866,0.003585776,0.014000052,-0.011702157,0.17470518,0.060999457,-0.043961084,0.064496212,0.021583323,0.038738693,0.009914796,-0.056131162,0.000873654
1/30/2023,0.000331613,-0.037238295,-0.030397941,-0.041863226,-0.026487583,-0.129926537,-0.011347991,-0.017589888,-0.078083091,-0.041893821,-0.052514229,-0.003372286,-0.02517453,-0.037526772,-0.118154868,-0.071338042,-0.03934826,-0.01935614,-0.081483884,-0.025008993,0.010652131,-0.010948905,0.001566116,-0.012055383,-0.009688169,-0.045329903,-0.057477276,-0.061185415,0.03150985,-0.003703647,-0.030819978,-0.011965479,-0.05330838,0.028928014,-0.030543905,0.016532205,-0.022553077,-0.0360131,-0.03916071,-0.028401169,-0.064595644,-0.027900497,0.101184483,-0.04592314,0.031646048,-0.034188898,-0.00091475,-0.048290801,-0.014621886,0.028789889,0.000867308
